"2Bkss"|2|"B"|||60|76|137|80|112|150|20|36|60|0|0|0|0|0|0|100|100|100|100|100|100|93|100|100|88|99|100|0.5|1.8|3|0|0|0|0|0|0.1|0|0.1|1|0|0.5|2|0.5|1.2|2|12|28.2|40|||||||55|70|85|0|1|2|0|0.25|0.5||||1.17|1.3|1.42||||1.81|1.89|1.94|2.65|0.01|0.21|0.42|0.1|0.1|0.18||||41.9|44.4|46.5|28.9|37|45.1|44|48|53|9.6|14.2|19.2|67|85|87|44|58|59|43|68|70|".20"|".20"|0|1|2|0|0|0|0|0|0|2|4|4|34.6|45.5|54.6||||32.8|42.8|64.6|6.1|7.5|8.4|6.1|7.5|8.4|||||||0|3.9|8.8|||||||||||||||||||"Moderate"|"Moist"|"22703707"|"67122043"
"BC"||"BC"||||84|||137|||53||0|0|0|0|0|0|100|100|100|100|100|100|100|100|100|90|95|100|0.5|9|25||0.1|||0.3|||0.7|||2.7|||5.2|||64.5||||||||18|26.5|35||||0.5|0.75|1||||1.3|1.5|1.7||||1.51|1.71|1.78|2.66|4|9|14|0.2|0.21|0.22||||27.1|31|34.2|11.5|16.9|22.3|33|41|48|3|4.5|5.9|28|34|40|8|12.5|17|6|12|18|".49"|".49"|0|0|0|0|0|0|0|0|0|0|0.5|0.9|5|15|25||7||2.1|11.9|24.4|5.1|5.6|6||||||||||3.3|6.7|10.4|||||||||||||||||||||"22703768"|"67122115"
"C"||"C"||||137|||203|||66||0|0|0|0|0|0|100|100|100|100|100|100|100|100|100|75|87.5|100|1|13.6|35||0.1|||0.4|||1|||3.9|||8.2|||68.9||||||||8|17.5|27||||0|0.25|0.5||||1.3|1.5|1.7||||1.37|1.57|1.77|2.67|4|9|14|0.18|0.2|0.22||||19.9|26.5|31|4.8|10.8|16.9|34|41|48|0|1.5|2.9|23|34|45|4|12.5|21|1|10|23|".55"|".55"|0|3|5|0|0|0|0|0|0|0|0.5|0.9|5|15|25||10||2.4|43.1|58.3|4.5|5.8|8.4||||||||||0.1|5.8|11.8|||||||||||||||||||||"22703768"|"67122114"
"Ap"||"A"||||0|||18|||18||0|0|0|0|0|0|100|100|100|100|100|100|100|100|100|90|95|100|1|13.6|35||0.1|||0.4|||1|||3.9|||8.2|||68.9||||||||8|17.5|27||||0.5|1.25|2||||1.3|1.5|1.7||||1.37|1.57|1.77|2.65|4|9|14|0.21|0.22|0.23||||20.9|27.7|32.3|5.5|12.2|18.9|33|40|48|0|1.5|2.9|15|23|31|0|5|10|0|2|10|".49"|".49"|0|0|0|0|0|0|0|0|0|0|0.5|0.9|4|9.5|15||3||1.8|7|12.7|5.1|5.6|6||||||||||3.1|5.9|9|||||||||||||||||||||"22703768"|"67122117"
"Bt"||"B"||||18|||84|||66||0|0|0|0|0|0|100|100|100|100|100|100|100|100|100|90|95|100|0.5|9|25||0.1|||0.3|||0.7|||2.7|||5.2|||64.5||||||||18|26.5|35||||0.5|0.75|1||||1.3|1.5|1.7||||1.51|1.71|1.78|2.66|4|9|14|0.2|0.21|0.22||||27.1|31|34.2|11.5|16.9|22.3|33|41|48|3|4.5|5.9|28|34|40|8|12.5|17|6|12|18|".49"|".49"|0|0|0|0|0|0|0|0|0|0|0.5|0.9|5|15|25||3||2.1|11.9|24.4|5.1|5.6|6||||||||||3.3|6.7|10.4|||||||||||||||||||||"22703768"|"67122116"
"H3"||"H"||3||66|||203|||137||0|0|0|0|0|0|100|100|100|85|92.5|100|65|80|95|36|53|70||42.4|||4|||5.5|||7.5|||13.2|||12.2|||38.1||||||||12|19.5|27||||0|0.25|0.5||||1.4|1.48|1.55|||||1.55|||14.11|28.23|42.34|0.14|0.15|0.16|||||26.2|||11.4|||40||0|1.5|2.9|22|29|36|7|13|19|0|3|11|".37"|".37"||0|||0||0|0|0|0|0|0|||||2.6||2|5|9|4.5|5|5.5|||||||||||||||||||||||||||||||||"22703694"|"67122021"
"H1"||"H"||1||0|||25|||25||0|0|0|0|0|0|100|100|100|85|92.5|100|60|77.5|95|28|38.5|49||69.7|||0.3|||4.8|||15.5|||30.3|||18.8|||21.8||||||||2|8.5|15||||0.5|1.25|2||||1.4|1.45|1.5|||||1.52|||14.11|28.23|42.34|0.14|0.15|0.16|||||16.3|||7|||41||0|1.5|2.9|0|23|31|0|5|10|0|0|2|".28"|".28"||0|||0||0|0|0|0|0|0|||||1.2||2|5|9|4.5|5|5.5|||||||||||||||||||||||||||||||||"22703694"|"67122019"
"H2"||"H"||2||25|||66|||41||0|0|0|0|0|0|100|100|100|85|92.5|100|80|88|96|45|60|75||56.5|||1.3|||8.3|||15|||20.5|||11.4|||18||||||||18|25.5|33||||0|0.25|0.5||||1.4|1.48|1.55|||||1.55|||4.23|9.17|14.11|0.15|0.16|0.17|||||23.3|||15.5|||40||0|1.5|2.9|27|34|42|12|17|23|1|7|16|".24"|".24"||0|||0||0|0|0|0|0|0|||||2.7||2|5|9|4.5|5|5.5|||||||||||||||||||||||||||||||||"22703694"|"67122020"
"H2"||"H"||2||5|||109|||104|||||0|3|5|100|100|100|100|100|100|90|95|100|75|85|95||30|||2.8|||3.1|||5.7|||10.1|||8.3|||30||||||||20|40|60||||0|0.25|0.5||||1.2|1.35|1.5|||||1.68|||0|0.21|0.42|0.1|0.14|0.18|||||30|||21.3|||46||6|7.5|8.9|32|51|69|14|29|44|8|26|47|".32"|".32"||0|||0||0|0|0|0|0|0||||20|30|40|3|17|22|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"22703695"|"67122022"
"H1"||"H"||1||0|||5|||5||0|0|0|0|0|0|100|100|100|100|100|100|85|92.5|100|50|70|90||58.6|||0.3|||1.1|||3.9|||19.7|||33.6|||22.9||||||||10|18.5|27||||0|1.5|3||||1.35|1.5|1.65|||||1.57|||1.41|7.76|14.11|0.12|0.19|0.25|||||23.4|||14.8|||41||0|1.5|2.9|20|32|43|6|12|18|0|6|17|".43"|".43"||0|||0||0|0|0|0|0|0||||5|10|15|1|5|8|3.6|4.8|6|||||||||||||||||||||||||||||||||"22703695"|"67122023"
"H3"||"H"||3||109|||168|||59|||||0|8|15|100|100|100|100|100|100|80|90|100|35|65|95||51.8|||5.6|||8.3|||12.6|||16.3|||9|||8.2||||||||20|40|60||||0|0.25|0.5||||1.2|1.45|1.7|||||1.82|||0|0.21|0.42|0.1|0.14|0.18|||||29.3|||21.1|||41||6|7.5|8.9|32|51|69|14|29|44|0|17|47|".20"|".20"||0|||0||0|0|0|0|0|0||||20|30|40|2|11|20|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"22703695"|"67122024"
"H4"||"H"||4||102|||130|||28||0|0|0|0|0|0|100|100|100|95|97.5|100|70|82.5|95|40|60|80||36.9|||0|||0.1|||0.8|||7.6|||28.4|||42.1||||||||12|21|30||||0|0.25|0.5||||1.4|1.5|1.6|||||1.57|||1.41|2.82|4.23|0.08|0.09|0.1|||||27.8|||12.8|||41||0|1.5|2.9|22|30|39|7|14|21|0|5|15|".55"|".55"||0|||0||0|0|0|0|0|0||||3.6|7.4|15.1|1|3|5|4.5|5.3|6|||||||||||||||||||||||||||||||||"22703699"|"67122025"
"H5"||"H"||5||130|||153|||23||0|0|0|0|0|0|100|100|100|95|97.5|100|60|72.5|85|30|55|80||38|||0|||0.1|||0.8|||7.8|||29.3|||43.5||||||||10|18.5|27||||0|0.25|0.5||||1.4|1.5|1.6|||||1.57|||4.23|9.17|14.11|0.1|0.13|0.15|||||26.7|||11.3|||41||0|1.5|2.9|20|28|36|6|12|19|0|3|13|".55"|".55"||0|||0||0|0|0|0|0|0||||2.9|6.4|13.4|1|3|5|4.5|5.3|6|||||||||||||||||||||||||||||||||"22703699"|"67122026"
"H3"||"H"||3||76|||102|||26||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|70|80|90||6.9|||0|||0|||0.2|||1.9|||4.8|||68.1||||||||20|25|30||||0|0.25|0.5||||1.4|1.5|1.6|||||1.57|||1.41|2.82|4.23|0.08|0.09|0.1|||||30|||15.3|||41||0|1.5|2.9|29|34|39|13|17|21|6|12|18|".49"|".49"||0|||0||0|0|0|0|0|0||||6.4|9|15.1|1|3|5|4.5|5.3|6|||||||||||||||||||||||||||||||||"22703699"|"67122029"
"H1"||"H"||1||0|||15|||15||0|0|0|0|0|0|100|100|100|100|100|100|100|100|100|85|92.5|100||21.6|||0.1|||0.4|||1.3|||6|||13.8|||69.9||||||||5|8.5|12||||0.5|1.75|3||||1.3|1.35|1.4|||||1.41|||4.23|9.17|14.11|0.2|0.21|0.22|||||22.6|||6.9|||46||0|1.5|2.9|17|24|30|2|5|7|0|3|7|".49"|".49"||0|||0||0|0|0|0|0|0||||1.1|2.1|3.6|1|3|5|4.5|5.3|6|||||||||||||||||||||||||||||||||"22703699"|"67122027"
"H2"||"H"||2||15|||76|||61||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|92.5|100||7|||0|||0|||0.2|||1.9|||4.9|||69||||||||18|24|30||||0|0.25|0.5||||1.4|1.45|1.5|||||1.52|||4.23|9.17|14.11|0.2|0.21|0.22|||||29.2|||14.2|||43||0|1.5|2.9|27|33|39|12|16|21|8|14|22|".49"|".49"||0|||0||0|0|0|0|0|0||||5.7|8.6|15.1|1|3|5|4.5|5.3|6|||||||||||||||||||||||||||||||||"22703699"|"67122028"
"C"||"C"|||138|155|165|170|190|203|32|35|38|0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|80|87.5|95||61.3|||0|||0.1|||2.2|||23.6|||35.4|||22.7||||||||10|16|22||||0|0.25|0.5||||1.3|1.5|1.7|||||1.57|||4.23|9.17|14.11|0.18|0.2|0.22|||||20.8|||11.4|||41||0.6|1.4|2.3|20|27|33|6|10|15|1|7|13|".49"|".49"|0|0|0|0|0|0|0|0|0|0|0.3|2|4|9.5|15||||1|7|14|4.5|5.9|7.3||||||||||0|4.4|9.8|||||||||||||||||||||"22703711"|"67122046"
"Ap"||"A"|||0|0|0|10|20|25|10|20|25|0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|60|77.5|95||14.2|||0.1|||0.4|||1|||4.1|||8.6|||71.8||||||||10|14|18||||0.5|2.25|4||||1.3|1.48|1.65|||||1.55|||4.23|9.17|14.11|0.18|0.2|0.22|||||27|||11.4|||41||0.8|1.2|1.6|21|29|37|6|9|12|0|5|12|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0.3|2|6|8|10|6|8|10|1|6|12|4.5|5.3|6||||||||||0.5|6.9|13.7|||||||||||||||||||||"22703711"|"67122047"
"Bt"||"B"|||10|20|25|138|155|165|128|135|140|0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|80|87.5|95||14.2|||0.1|||0.4|||1|||4.1|||8.6|||71.8||||||||10|14|18||||0|0.25|0.5||||1.3|1.5|1.7|||||1.57|||4.23|9.17|14.11|0.18|0.2|0.22|||||24.6|||8.8|||41||0.6|1.4|2.3|20|25|30|6|9|12|1|5|10|".55"|".55"|0|0|0|0|0|0|0|0|0|0|0.3|2|4|12|20|5|7|10|2|10|18|4.5|5.5|6.5||||||||||1.3|6.1|10.8|||||||||||||||||||||"22703711"|"67122045"
"H1"||"H"||1||0|||13|||13||0|0|0|0|0|0|100|100|100|100|100|100|100|100|100|95|97.5|100|0.5|1.8|3||0.1|||0.1|||0.2|||0.6|||0.8|||48.2||||||||40|50|60||||0.5|2.25|4||||1.2|1.35|1.5|||||1.68|||0|0.21|0.42|0.15|0.17|0.19|||||34.3|||29.1|||46||6|7.5|8.9|50|63|76|29|36|43|30|41|52|".28"|".28"||0|||0||0|0|0|0|0|0|20|30|40|20|30|40|7|18|32|4.5|5.3|6|||||||||||||||||||||||||||||||||"22703763"|"67122111"
"H3"||"H"||3||56|||153|||97||0|0|0|0|0|0|100|100|100|100|100|100|100|100|100|80|90|100||20.9|||1.5|||2.2|||2|||6.5|||8.7|||54.6||||||||10|24.5|39||||0|0.25|0.5||||1.3|1.5|1.7|||||1.57|||1.41|7.76|14.11|0.2|0.22|0.23|||||29.8|||15|||41||0|1.5|2.9|20|34|48|6|17|28|1|14|30|".43"|".43"||0|||0||0|0|0|0|0|0|5|15|25||||3|12|24|5.1|6.2|7.3|||||||||||||||||||||||||||||||||"22703763"|"67122113"
"H2"||"H"||2||13|||56|||43||0|0|0|0|0|0|100|100|100|100|100|100|100|100|100|95|97.5|100||22.1|||3|||3.5|||4.1|||6.2|||5.3|||27.9||||||||40|50|60||||0.5|0.75|1||||1.2|1.35|1.5|||||1.7|||0|0.21|0.42|0.15|0.17|0.19|||||40|||27.5|||46||9|17|25|52|66|80|29|38|46|30|43|56|".24"|".24"||0|||0||0|0|0|0|0|0|20|30|40|20|30|40|7|18|32|4.5|5.3|6|||||||||||||||||||||||||||||||||"22703763"|"67122112"
